C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_11_973.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_11_973.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_11_973.jpg, 0, 1, 0, 5.971724
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_075.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_075.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_075.jpg, 0, 1, 0, 7.117778
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_175.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_175.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_175.jpg, 0, 1, 0, 8.253286
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_278.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_278.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_278.jpg, 0, 1, 0, 9.377764
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_381.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_381.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_381.jpg, -0.1828764, 1, 0, 10.48239
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_481.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_481.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_481.jpg, -0.484305, 1, 0, 11.60765
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_585.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_585.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_585.jpg, -0.2941143, 1, 0, 12.88453
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_688.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_688.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_688.jpg, 0, 1, 0, 13.81536
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_788.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_788.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_788.jpg, 0, 1, 0, 14.98864
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_889.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_889.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_889.jpg, 0, 1, 0, 15.92143
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_12_992.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_12_992.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_12_992.jpg, -0.1483245, 1, 0, 17.03361
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_091.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_091.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_091.jpg, -0.4516947, 1, 0, 17.95175
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_196.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_196.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_196.jpg, -0.2565096, 1, 0, 18.93587
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_300.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_300.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_300.jpg, 0, 1, 0, 19.97011
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_401.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_401.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_401.jpg, 0, 1, 0, 20.94033
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_503.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_503.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_503.jpg, 0, 1, 0, 21.96327
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_605.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_605.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_605.jpg, 0, 1, 0, 23.14172
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_707.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_707.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_707.jpg, -0.2260698, 1, 0, 24.09338
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_810.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_810.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_810.jpg, -0.5228667, 1, 0, 24.90613
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_13_915.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_13_915.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_13_915.jpg, -0.4745661, 1, 0, 25.68174
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_017.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_017.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_017.jpg, -0.1689073, 1, 0, 26.64529
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_119.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_119.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_119.jpg, 0, 1, 0, 27.56684
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_220.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_220.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_220.jpg, 0, 1, 0, 28.49202
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_322.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_322.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_322.jpg, 0, 1, 0, 29.41314
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_425.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_425.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_425.jpg, 0, 1, 0, 30.19029
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_531.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_531.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_531.jpg, -0.1501074, 1, 0, 30.18453
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_634.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_634.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_634.jpg, -0.4583274, 1, 0, 30.14617
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_741.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_741.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_741.jpg, -0.314457, 1, 0, 30.1871
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_844.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_844.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_844.jpg, 0, 1, 0, 30.18582
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_14_949.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_14_949.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_14_949.jpg, 0, 1, 0, 30.18988
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_050.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_050.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_050.jpg, 0, 1, 0, 30.19026
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_158.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_158.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_158.jpg, 0, 1, 0, 30.19019
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_259.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_259.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_259.jpg, -0.0978387, 1, 0, 30.18806
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_365.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_365.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_365.jpg, -0.4029192, 1, 0, 30.15643
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_468.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_468.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_468.jpg, -0.09212559, 1, 0, 30.19177
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_572.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_572.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_572.jpg, 0, 1, 0, 30.18931
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_674.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_674.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_674.jpg, 0, 1, 0, 30.19022
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_776.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_776.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_776.jpg, 0, 1, 0, 30.19033
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_877.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_877.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_877.jpg, 0, 1, 0, 30.19006
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_15_984.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_15_984.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_15_984.jpg, -0.1606131, 1, 0, 30.18338
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_089.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_089.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_089.jpg, -0.34737, 1, 0, 30.16434
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_193.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_193.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_193.jpg, -0.05857226, 1, 0, 30.191
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_296.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_296.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_296.jpg, 0, 1, 0, 30.1897
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_401.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_401.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_401.jpg, 0, 1, 0, 30.19022
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_507.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_507.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_507.jpg, 0, 1, 0, 30.19027
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_611.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_611.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_611.jpg, -0.2512698, 1, 0, 30.17455
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_714.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_714.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_714.jpg, -0.1492032, 1, 0, 30.18958
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_815.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_815.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_815.jpg, 0, 1, 0, 30.1894
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_16_917.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_16_917.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_16_917.jpg, 0, 1, 0, 30.19004
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_021.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_021.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_021.jpg, 0, 1, 0, 30.19036
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_123.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_123.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_123.jpg, 0, 1, 0, 30.19032
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_226.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_226.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_226.jpg, -0.0883056, 1, 0, 30.18842
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_331.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_331.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_331.jpg, -0.3830476, 1, 0, 30.157
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_433.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_433.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_433.jpg, -0.2035947, 1, 0, 30.19075
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_537.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_537.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_537.jpg, 0, 1, 0, 30.18787
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_642.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_642.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_642.jpg, 0, 1, 0, 30.18992
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_743.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_743.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_743.jpg, 0, 1, 0, 30.19029
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_844.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_844.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_844.jpg, 0, 1, 0, 30.19013
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_17_951.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_17_951.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_17_951.jpg, 0, 1, 0, 30.19022
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_051.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_051.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_051.jpg, 0, 1, 0, 30.18988
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_163.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_163.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_163.jpg, 0, 1, 0, 30.19011
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_270.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_270.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_270.jpg, 0, 1, 0, 30.19013
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_378.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_378.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_378.jpg, -0.291786, 1, 0, 30.1683
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_478.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_478.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_478.jpg, -0.1760309, 1, 0, 30.18966
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_588.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_588.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_588.jpg, 0, 1, 0, 30.18934
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_694.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_694.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_694.jpg, 0, 1, 0, 30.18953
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_802.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_802.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_802.jpg, 0, 1, 0, 30.19053
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_18_905.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_18_905.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_18_905.jpg, 0, 1, 0, 30.19022
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_19_007.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_19_007.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_19_007.jpg, 0.2453583, 1, 0, 30.17531
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_19_108.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_19_108.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_19_108.jpg, 0, 1, 0, 30.18891
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_19_212.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_19_212.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_19_212.jpg, 0, 1, 0, 30.19012
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_19_315.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_19_315.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_19_315.jpg, -0.090372, 1, 0, 30.18747
C:\Users\86178\Desktop\simulator-windows-64\IMG\center_2023_04_13_21_58_19_418.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\left_2023_04_13_21_58_19_418.jpg, C:\Users\86178\Desktop\simulator-windows-64\IMG\right_2023_04_13_21_58_19_418.jpg, -0.3992484, 1, 0, 30.15347
